x,y,threat
3.8,-0.1,8.06772
3.9,-0.1,7.49154
4,-0.1,6.90306
4.1,-0.1,6.31455
4.2,-0.1,5.73712
4.3,-0.1,5.18044
4.4,-0.1,4.65247
4.5,-0.1,4.15944
4.6,-0.1,3.70578
4.7,-0.1,3.2942
4.8,-0.1,2.92587
4.9,-0.1,2.6006
5,-0.1,2.31702
-5,0,1.26609
-4.9,0,1.32523
-4.8,0,1.39283
-4.7,0,1.46887
-4.6,0,1.55305
-4.5,0,1.64469
-4.4,0,1.74273
-4.3,0,1.84573
-4.2,0,1.95188
-4.1,0,2.05907
-4,0,2.16499
-3.9,0,2.26719
-3.8,0,2.36326
-3.7,0,2.45095
-3.6,0,2.52833
-3.5,0,2.59396
-3.4,0,2.64696
-3.3,0,2.68714
-3.2,0,2.71504
-3.1,0,2.73194
-3,0,2.73979
-2.9,0,2.74114
-2.8,0,2.73897
-2.7,0,2.73649
-2.6,0,2.73694
-2.5,0,2.74335
-2.4,0,2.75832
-2.3,0,2.78384
-2.2,0,2.82106
-2.1,0,2.87024
-2,0,2.93067
-1.9,0,3.0007
-1.8,0,3.07779
-1.7,0,3.15867
-1.6,0,3.23957
-1.5,0,3.3164
-1.4,0,3.38504
-1.3,0,3.44161
-1.2,0,3.48267
-1.1,0,3.50551
-1,0,3.50824
-0.9,0,3.48995
-0.8,0,3.45075
-0.7,0,3.39175
-0.6,0,3.31503
-0.5,0,3.22349
-0.4,0,3.12074
-0.3,0,3.0109
-0.2,0,2.89838
-0.1,0,2.78772
0,0,2.68337
0.1,0,2.58955
0.2,0,2.5102
0.3,0,2.44896
0.4,0,2.40927
0.5,0,2.39453
0.6,0,2.40818
0.7,0,2.45378
0.8,0,2.535
0.9,0,2.65548
1,0,2.81857
1.1,0,3.0271
1.2,0,3.28309
1.3,0,3.58753
1.4,0,3.94011
1.5,0,4.33913
1.6,0,4.78135
1.7,0,5.26188
1.8,0,5.77417
1.9,0,6.31003
2,0,6.85969
2.1,0,7.41204
2.2,0,7.95485
2.3,0,8.47518
2.4,0,8.95983
2.5,0,9.39582
2.6,0,9.77098
2.7,0,10.0744
2.8,0,10.297
2.9,0,10.4319
3,0,10.4749
3.1,0,10.4242
3.2,0,10.2814
3.3,0,10.0503
3.4,0,9.73753
3.5,0,9.35197
3.6,0,8.90421
3.7,0,8.40619
3.8,0,7.87062
3.9,0,7.31044
4,0,6.73833
4.1,0,6.16621
4.2,0,5.60487
4.3,0,5.06371
4.4,0,4.55048
4.5,0,4.07121
4.6,0,3.63021
4.7,0,3.23012
4.8,0,2.87208
4.9,0,2.55589
5,0,2.28023
-5,0.1,1.22905
-4.9,0.1,1.27995
-4.8,0.1,1.33812
-4.7,0.1,1.40356
-4.6,0.1,1.47599
-4.5,0.1,1.55482
-4.4,0.1,1.63914
-4.3,0.1,1.72769
-4.2,0.1,1.8189
-4.1,0.1,1.91095
-4,0.1,2.0018
-3.9,0.1,2.08932
-3.8,0.1,2.1714
-3.7,0.1,2.24606
-3.6,0.1,2.31159
-3.5,0.1,2.36665
-3.4,0.1,2.41043
-3.3,0.1,2.44267
-3.2,0.1,2.46375
-3.1,0.1,2.47467
-3,0.1,2.47702
-2.9,0.1,2.47291
-2.8,0.1,2.46481
-2.7,0.1,2.45546
-2.6,0.1,2.44761
-2.5,0.1,2.4439
-2.4,0.1,2.44665
-2.3,0.1,2.45766
-2.2,0.1,2.47815
-2.1,0.1,2.50857
-2,0.1,2.54863
-1.9,0.1,2.59725
-1.8,0.1,2.65266
-1.7,0.1,2.71248
-1.6,0.1,2.7739
-1.5,0.1,2.83382
-1.4,0.1,2.8891
-1.3,0.1,2.9367
-1.2,0.1,2.97394
-1.1,0.1,2.99862
-1,0.1,3.00918
-0.9,0.1,3.00476
-0.8,0.1,2.98528
-0.7,0.1,2.95147
-0.6,0.1,2.90475
-0.5,0.1,2.84727
-0.4,0.1,2.78172
-0.3,0.1,2.71123
-0.2,0.1,2.6392
-0.1,0.1,2.56911
0,0.1,2.50439
0.1,0.1,2.44824
0.2,0.1,2.40363
0.3,0.1,2.37332
0.4,0.1,2.36002
0.5,0.1,2.36655
0.6,0.1,2.39605
0.7,0.1,2.45201
0.8,0.1,2.53829
0.9,0.1,2.65889
1,0.1,2.81765
1.1,0.1,3.01792
1.2,0.1,3.26223
1.3,0.1,3.552
1.4,0.1,3.88733
1.5,0.1,4.26686
1.6,0.1,4.68771
1.7,0.1,5.14532
1.8,0.1,5.63354
1.9,0.1,6.14457
2,0.1,6.66912
2.1,0.1,7.19654
2.2,0.1,7.71512
2.3,0.1,8.21244
2.4,0.1,8.6758
2.5,0.1,9.09271
2.6,0.1,9.45144
2.7,0.1,9.74147
2.8,0.1,9.95404
2.9,0.1,10.0825
3,0.1,10.1227
3.1,0.1,10.0731
3.2,0.1,9.93481
3.3,0.1,9.71181
3.4,0.1,9.41037
3.5,0.1,9.03894
3.6,0.1,8.60775
3.7,0.1,8.12825
3.8,0.1,7.61266
3.9,0.1,7.07343
4,0.1,6.52274
4.1,0.1,5.97207
4.2,0.1,5.4318
4.3,0.1,4.91096
4.4,0.1,4.41701
4.5,0.1,3.95574
4.6,0.1,3.53131
4.7,0.1,3.14627
4.8,0.1,2.80169
4.9,0.1,2.49738
5,0.1,2.23209
-5,0.2,1.19208
-4.9,0.2,1.23476
-4.8,0.2,1.28353
-4.7,0.2,1.3384
-4.6,0.2,1.39912
-4.5,0.2,1.46519
-4.4,0.2,1.53585
-4.3,0.2,1.61003
-4.2,0.2,1.68641
-4.1,0.2,1.76343
-4,0.2,1.83939
-3.9,0.2,1.91247
-3.8,0.2,1.98087
-3.7,0.2,2.04289
-3.6,0.2,2.09706
-3.5,0.2,2.14221
-3.4,0.2,2.17761
-3.3,0.2,2.20299
-3.2,0.2,2.21858
-3.1,0.2,2.22517
-3,0.2,2.22404
-2.9,0.2,2.21689
-2.8,0.2,2.20576
-2.7,0.2,2.19292
-2.6,0.2,2.18067
-2.5,0.2,2.17127
-2.4,0.2,2.16673
-2.3,0.2,2.16869
-2.2,0.2,2.17831
-2.1,0.2,2.1962
-2,0.2,2.22236
-1.9,0.2,2.25618
-1.8,0.2,2.29651
-1.7,0.2,2.34168
-1.6,0.2,2.38968
-1.5,0.2,2.43825
-1.4,0.2,2.48503
-1.3,0.2,2.52773
-1.2,0.2,2.56428
-1.1,0.2,2.59291
-1,0.2,2.61233
-0.9,0.2,2.62173
-0.8,0.2,2.6209
-0.7,0.2,2.61018
-0.6,0.2,2.59051
-0.5,0.2,2.56337
-0.4,0.2,2.5307
-0.3,0.2,2.49483
-0.2,0.2,2.45829
-0.1,0.2,2.42367
0,0.2,2.39347
0.1,0.2,2.36996
0.2,0.2,2.35513
0.3,0.2,2.35084
0.4,0.2,2.35899
0.5,0.2,2.38177
0.6,0.2,2.42194
0.7,0.2,2.48294
0.8,0.2,2.56881
0.9,0.2,2.68395
1,0.2,2.83275
1.1,0.2,3.01914
1.2,0.2,3.24617
1.3,0.2,3.51572
1.4,0.2,3.82828
1.5,0.2,4.18283
1.6,0.2,4.57679
1.7,0.2,5.00596
1.8,0.2,5.46456
1.9,0.2,5.94524
2,0.2,6.43922
2.1,0.2,6.93638
2.2,0.2,7.42561
2.3,0.2,7.8951
2.4,0.2,8.33273
2.5,0.2,8.7266
2.6,0.2,9.0655
2.7,0.2,9.33938
2.8,0.2,9.53984
2.9,0.2,9.66052
3,0.2,9.69739
3.1,0.2,9.64895
3.2,0.2,9.51631
3.3,0.2,9.3031
3.4,0.2,9.01531
3.5,0.2,8.66096
3.6,0.2,8.24977
3.7,0.2,7.79263
3.8,0.2,7.30117
3.9,0.2,6.78724
4,0.2,6.26243
4.1,0.2,5.73766
4.2,0.2,5.22283
4.3,0.2,4.72652
4.4,0.2,4.25584
4.5,0.2,3.81632
4.6,0.2,3.41191
4.7,0.2,3.04502
4.8,0.2,2.71669
4.9,0.2,2.42674
5,0.2,2.17396
-5,0.3,1.15693
-4.9,0.3,1.1918
-4.8,0.3,1.23164
-4.7,0.3,1.27645
-4.6,0.3,1.32604
-4.5,0.3,1.38
-4.4,0.3,1.4377
-4.3,0.3,1.49825
-4.2,0.3,1.56057
-4.1,0.3,1.62339
-4,0.3,1.68528
-3.9,0.3,1.74477
-3.8,0.3,1.80035
-3.7,0.3,1.85062
-3.6,0.3,1.89434
-3.5,0.3,1.93054
-3.4,0.3,1.95857
-3.3,0.3,1.97817
-3.2,0.3,1.98952
-3.1,0.3,1.9932
-3,0.3,1.99022
-2.9,0.3,1.98195
-2.8,0.3,1.97005
-2.7,0.3,1.95635
-2.6,0.3,1.94278
-2.5,0.3,1.93121
-2.4,0.3,1.92338
-2.3,0.3,1.92073
-2.2,0.3,1.92436
-2.1,0.3,1.93496
-2,0.3,1.95275
-1.9,0.3,1.97747
-1.8,0.3,2.00845
-1.7,0.3,2.04461
-1.6,0.3,2.08457
-1.5,0.3,2.12674
-1.4,0.3,2.16942
-1.3,0.3,2.21091
-1.2,0.3,2.24963
-1.1,0.3,2.28418
-1,0.3,2.31347
-0.9,0.3,2.33673
-0.8,0.3,2.3536
-0.7,0.3,2.36415
-0.6,0.3,2.3689
-0.5,0.3,2.36879
-0.4,0.3,2.36519
-0.3,0.3,2.35975
-0.2,0.3,2.3543
-0.1,0.3,2.3507
0,0.3,2.3506
0.1,0.3,2.35537
0.2,0.3,2.36604
0.3,0.3,2.38348
0.4,0.3,2.40868
0.5,0.3,2.44313
0.6,0.3,2.48916
0.7,0.3,2.55009
0.8,0.3,2.63021
0.9,0.3,2.73441
1,0.3,2.86771
1.1,0.3,3.03468
1.2,0.3,3.23899
1.3,0.3,3.48299
1.4,0.3,3.76757
1.5,0.3,4.09201
1.6,0.3,4.45401
1.7,0.3,4.84972
1.8,0.3,5.27372
1.9,0.3,5.71914
2,0.3,6.17771
2.1,0.3,6.63992
2.2,0.3,7.09532
2.3,0.3,7.53274
2.4,0.3,7.94077
2.5,0.3,8.30815
2.6,0.3,8.62425
2.7,0.3,8.87957
2.8,0.3,9.06611
2.9,0.3,9.17784
3,0.3,9.21088
3.1,0.3,9.16378
3.2,0.3,9.03752
3.3,0.3,8.83549
3.4,0.3,8.5633
3.5,0.3,8.22849
3.6,0.3,7.84017
3.7,0.3,7.40862
3.8,0.3,6.94477
3.9,0.3,6.45978
4,0.3,5.96457
4.1,0.3,5.46944
4.2,0.3,4.98371
4.3,0.3,4.51547
4.4,0.3,4.07143
4.5,0.3,3.65679
4.6,0.3,3.27527
4.7,0.3,2.92916
4.8,0.3,2.61943
4.9,0.3,2.3459
5,0.3,2.10745
-5,0.4,1.12491
-4.9,0.4,1.15266
-4.8,0.4,1.18437
-4.7,0.4,1.22003
-4.6,0.4,1.25949
-4.5,0.4,1.30243
-4.4,0.4,1.34832
-4.3,0.4,1.39648
-4.2,0.4,1.44604
-4.1,0.4,1.49596
-4,0.4,1.54513
-3.9,0.4,1.59233
-3.8,0.4,1.63638
-3.7,0.4,1.67613
-3.6,0.4,1.71059
-3.5,0.4,1.73896
-3.4,0.4,1.76072
-3.3,0.4,1.77562
-3.2,0.4,1.7838
-3.1,0.4,1.78569
-3,0.4,1.7821
-2.9,0.4,1.77411
-2.8,0.4,1.76304
-2.7,0.4,1.75038
-2.6,0.4,1.73771
-2.5,0.4,1.72658
-2.4,0.4,1.71845
-2.3,0.4,1.7146
-2.2,0.4,1.71605
-2.1,0.4,1.72352
-2,0.4,1.73738
-1.9,0.4,1.75766
-1.8,0.4,1.78404
-1.7,0.4,1.8159
-1.6,0.4,1.85238
-1.5,0.4,1.8924
-1.4,0.4,1.93479
-1.3,0.4,1.97831
-1.2,0.4,2.02177
-1.1,0.4,2.06404
-1,0.4,2.10419
-0.9,0.4,2.14146
-0.8,0.4,2.17539
-0.7,0.4,2.20579
-0.6,0.4,2.23286
-0.5,0.4,2.25712
-0.4,0.4,2.27949
-0.3,0.4,2.3011
-0.2,0.4,2.32326
-0.1,0.4,2.34716
0,0.4,2.37372
0.1,0.4,2.40341
0.2,0.4,2.43626
0.3,0.4,2.47204
0.4,0.4,2.51071
0.5,0.4,2.55292
0.6,0.4,2.60049
0.7,0.4,2.65665
0.8,0.4,2.72595
0.9,0.4,2.81391
1,0.4,2.92631
1.1,0.4,3.06851
1.2,0.4,3.24487
1.3,0.4,3.45828
1.4,0.4,3.71001
1.5,0.4,3.99965
1.6,0.4,4.32517
1.7,0.4,4.68298
1.8,0.4,5.06806
1.9,0.4,5.47397
2,0.4,5.893
2.1,0.4,6.31629
2.2,0.4,6.73406
2.3,0.4,7.13588
2.4,0.4,7.51107
2.5,0.4,7.84907
2.6,0.4,8.1399
2.7,0.4,8.37463
2.8,0.4,8.54574
2.9,0.4,8.6475
3,0.4,8.67624
3.1,0.4,8.63053
3.2,0.4,8.51124
3.3,0.4,8.32146
3.4,0.4,8.06639
3.5,0.4,7.75302
3.6,0.4,7.38984
3.7,0.4,6.9864
3.8,0.4,6.5529
3.9,0.4,6.09972
4,0.4,5.63706
4.1,0.4,5.17451
4.2,0.4,4.72078
4.3,0.4,4.28341
4.4,0.4,3.86866
4.5,0.4,3.48137
4.6,0.4,3.12503
4.7,0.4,2.80177
4.8,0.4,2.51248
4.9,0.4,2.25702
5,0.4,2.03431
-5,0.5,1.09686
-4.9,0.5,1.11838
-4.8,0.5,1.14297
-4.7,0.5,1.17062
-4.6,0.5,1.20121
-4.5,0.5,1.23449
-4.4,0.5,1.27007
-4.3,0.5,1.30739
-4.2,0.5,1.34579
-4.1,0.5,1.38446
-4,0.5,1.42252
-3.9,0.5,1.45904
-3.8,0.5,1.49309
-3.7,0.5,1.52376
-3.6,0.5,1.55029
-3.5,0.5,1.57206
-3.4,0.5,1.58862
-3.3,0.5,1.59982
-3.2,0.5,1.60572
-3.1,0.5,1.60669
-3,0.5,1.60335
-2.9,0.5,1.59655
-2.8,0.5,1.58735
-2.7,0.5,1.57695
-2.6,0.5,1.56662
-2.5,0.5,1.55767
-2.4,0.5,1.55132
-2.3,0.5,1.5487
-2.2,0.5,1.55075
-2.1,0.5,1.55821
-2,0.5,1.57155
-1.9,0.5,1.591
-1.8,0.5,1.61654
-1.7,0.5,1.6479
-1.6,0.5,1.6846
-1.5,0.5,1.72599
-1.4,0.5,1.77129
-1.3,0.5,1.81961
-1.2,0.5,1.87006
-1.1,0.5,1.92172
-1,0.5,1.97374
-0.9,0.5,2.02538
-0.8,0.5,2.07604
-0.7,0.5,2.12537
-0.6,0.5,2.17328
-0.5,0.5,2.22
-0.4,0.5,2.2661
-0.3,0.5,2.31236
-0.2,0.5,2.35966
-0.1,0.5,2.40867
0,0.5,2.45961
0.1,0.5,2.51205
0.2,0.5,2.56488
0.3,0.5,2.61668
0.4,0.5,2.66617
0.5,0.5,2.71303
0.6,0.5,2.75846
0.7,0.5,2.80558
0.8,0.5,2.85933
0.9,0.5,2.92598
1,0.5,3.01227
1.1,0.5,3.12454
1.2,0.5,3.26795
1.3,0.5,3.44604
1.4,0.5,3.66047
1.5,0.5,3.91112
1.6,0.5,4.19618
1.7,0.5,4.51231
1.8,0.5,4.85481
1.9,0.5,5.2177
2,0.5,5.59382
2.1,0.5,5.97497
2.2,0.5,6.35207
2.3,0.5,6.71547
2.4,0.5,7.05525
2.5,0.5,7.36158
2.6,0.5,7.6252
2.7,0.5,7.83774
2.8,0.5,7.99219
2.9,0.5,8.08316
3,0.5,8.10717
3.1,0.5,8.06284
3.2,0.5,7.95087
3.3,0.5,7.77407
3.4,0.5,7.53718
3.5,0.5,7.24662
3.6,0.5,6.91018
3.7,0.5,6.53667
3.8,0.5,6.13547
3.9,0.5,5.71617
4,0.5,5.28817
4.1,0.5,4.86034
4.2,0.5,4.44069
4.3,0.5,4.0362
4.4,0.5,3.65264
4.5,0.5,3.2945
4.6,0.5,2.96498
4.7,0.5,2.66605
4.8,0.5,2.39855
4.9,0.5,2.16232
5,0.5,1.95639
-5,0.6,1.07318
-4.9,0.6,1.08943
-4.8,0.6,1.10801
-4.7,0.6,1.12889
-4.6,0.6,1.152
-4.5,0.6,1.17714
-4.4,0.6,1.20401
-4.3,0.6,1.2322
-4.2,0.6,1.26119
-4.1,0.6,1.29038
-4,0.6,1.31911
-3.9,0.6,1.34666
-3.8,0.6,1.37233
-3.7,0.6,1.39544
-3.6,0.6,1.41541
-3.5,0.6,1.43176
-3.4,0.6,1.44418
-3.3,0.6,1.45253
-3.2,0.6,1.45689
-3.1,0.6,1.45754
-3,0.6,1.45498
-2.9,0.6,1.4499
-2.8,0.6,1.44312
-2.7,0.6,1.43564
-2.6,0.6,1.42848
-2.5,0.6,1.42275
-2.4,0.6,1.41948
-2.3,0.6,1.41968
-2.2,0.6,1.42422
-2.1,0.6,1.43386
-2,0.6,1.44914
-1.9,0.6,1.47047
-1.8,0.6,1.49804
-1.7,0.6,1.53184
-1.6,0.6,1.57171
-1.5,0.6,1.6173
-1.4,0.6,1.66813
-1.3,0.6,1.72361
-1.2,0.6,1.78302
-1.1,0.6,1.84559
-1,0.6,1.91055
-0.9,0.6,1.9771
-0.8,0.6,2.04456
-0.7,0.6,2.11239
-0.6,0.6,2.18032
-0.5,0.6,2.24837
-0.4,0.6,2.31686
-0.3,0.6,2.38638
-0.2,0.6,2.45746
-0.1,0.6,2.53036
0,0.6,2.60461
0.1,0.6,2.67883
0.2,0.6,2.75067
0.3,0.6,2.81728
0.4,0.6,2.87595
0.5,0.6,2.92517
0.6,0.6,2.96543
0.7,0.6,2.99973
0.8,0.6,3.03352
0.9,0.6,3.07402
1,0.6,3.12918
1.1,0.6,3.20654
1.2,0.6,3.31227
1.3,0.6,3.45061
1.4,0.6,3.62371
1.5,0.6,3.83167
1.6,0.6,4.07287
1.7,0.6,4.34417
1.8,0.6,4.64117
1.9,0.6,4.95829
2,0.6,5.28891
2.1,0.6,5.62547
2.2,0.6,5.95963
2.3,0.6,6.28251
2.4,0.6,6.58498
2.5,0.6,6.85799
2.6,0.6,7.09295
2.7,0.6,7.28212
2.8,0.6,7.41899
2.9,0.6,7.49852
3,0.6,7.51744
3.1,0.6,7.47436
3.2,0.6,7.36986
3.3,0.6,7.20643
3.4,0.6,6.98833
3.5,0.6,6.72137
3.6,0.6,6.41263
3.7,0.6,6.07013
3.8,0.6,5.70243
3.9,0.6,5.31826
4,0.6,4.92622
4.1,0.6,4.53438
4.2,0.6,4.15008
4.3,0.6,3.7797
4.4,0.6,3.42851
4.5,0.6,3.1006
4.6,0.6,2.79891
4.7,0.6,2.52524
4.8,0.6,2.28034
4.9,0.6,2.06407
5,0.6,1.87554
-5,0.7,1.05386
-4.9,0.7,1.06582
-4.8,0.7,1.07949
-4.7,0.7,1.09487
-4.6,0.7,1.11187
-4.5,0.7,1.13038
-4.4,0.7,1.15015
-4.3,0.7,1.17089
-4.2,0.7,1.19223
-4.1,0.7,1.21371
-4,0.7,1.23485
-3.9,0.7,1.25512
-3.8,0.7,1.27401
-3.7,0.7,1.29103
-3.6,0.7,1.30574
-3.5,0.7,1.3178
-3.4,0.7,1.327
-3.3,0.7,1.33325
-3.2,0.7,1.33663
-3.1,0.7,1.33737
-3,0.7,1.33588
-2.9,0.7,1.33273
-2.8,0.7,1.32858
-2.7,0.7,1.32425
-2.6,0.7,1.32062
-2.5,0.7,1.31859
-2.4,0.7,1.31911
-2.3,0.7,1.32307
-2.2,0.7,1.3313
-2.1,0.7,1.34457
-2,0.7,1.36352
-1.9,0.7,1.38866
-1.8,0.7,1.42035
-1.7,0.7,1.45883
-1.6,0.7,1.50414
-1.5,0.7,1.55619
-1.4,0.7,1.61472
-1.3,0.7,1.67932
-1.2,0.7,1.74943
-1.1,0.7,1.82437
-1,0.7,1.90337
-0.9,0.7,1.98558
-0.8,0.7,2.07023
-0.7,0.7,2.15664
-0.6,0.7,2.24439
-0.5,0.7,2.33336
-0.4,0.7,2.42378
-0.3,0.7,2.51609
-0.2,0.7,2.61065
-0.1,0.7,2.70734
0,0.7,2.80502
0.1,0.7,2.90127
0.2,0.7,2.99232
0.3,0.7,3.07364
0.4,0.7,3.14082
0.5,0.7,3.19093
0.6,0.7,3.2236
0.7,0.7,3.24176
0.8,0.7,3.25149
0.9,0.7,3.26123
1,0.7,3.28042
1.1,0.7,3.31809
1.2,0.7,3.38164
1.3,0.7,3.47618
1.4,0.7,3.60434
1.5,0.7,3.76649
1.6,0.7,3.96112
1.7,0.7,4.18523
1.8,0.7,4.43461
1.9,0.7,4.70406
2,0.7,4.98744
2.1,0.7,5.27782
2.2,0.7,5.56758
2.3,0.7,5.84859
2.4,0.7,6.1125
2.5,0.7,6.35104
2.6,0.7,6.55633
2.7,0.7,6.72126
2.8,0.7,6.83981
2.9,0.7,6.90732
3,0.7,6.9207
3.1,0.7,6.87859
3.2,0.7,6.78143
3.3,0.7,6.63135
3.4,0.7,6.43215
3.5,0.7,6.18901
3.6,0.7,5.90828
3.7,0.7,5.59717
3.8,0.7,5.26339
3.9,0.7,4.91482
4,0.7,4.55921
4.1,0.7,4.20387
4.2,0.7,3.85541
4.3,0.7,3.51961
4.4,0.7,3.20124
4.5,0.7,2.90399
4.6,0.7,2.63052
4.7,0.7,2.38245
4.8,0.7,2.16047
4.9,0.7,1.96444
5,0.7,1.79356
-5,0.8,1.03862
-4.9,0.8,1.0472
-4.8,0.8,1.057
-4.7,0.8,1.06803
-4.6,0.8,1.08022
-4.5,0.8,1.09349
-4.4,0.8,1.10767
-4.3,0.8,1.12255
-4.2,0.8,1.13785
-4.1,0.8,1.15326
-4,0.8,1.16844
-3.9,0.8,1.183
-3.8,0.8,1.19658
-3.7,0.8,1.20884
-3.6,0.8,1.21948
-3.5,0.8,1.22825
-3.4,0.8,1.23504
-3.3,0.8,1.23979
-3.2,0.8,1.2426
-3.1,0.8,1.24369
-3,0.8,1.24339
-2.9,0.8,1.24217
-2.8,0.8,1.24062
-2.7,0.8,1.23942
-2.6,0.8,1.23932
-2.5,0.8,1.24114
-2.4,0.8,1.24572
-2.3,0.8,1.2539
-2.2,0.8,1.26651
-2.1,0.8,1.28433
-2,0.8,1.30807
-1.9,0.8,1.33836
-1.8,0.8,1.37572
-1.7,0.8,1.42052
-1.6,0.8,1.47303
-1.5,0.8,1.53333
-1.4,0.8,1.60132
-1.3,0.8,1.67673
-1.2,0.8,1.75909
-1.1,0.8,1.84777
-1,0.8,1.94197
-0.9,0.8,2.04078
-0.8,0.8,2.14332
-0.7,0.8,2.2488
-0.6,0.8,2.3567
-0.5,0.8,2.46685
-0.4,0.8,2.57947
-0.3,0.8,2.69498
-0.2,0.8,2.81366
-0.1,0.8,2.93505
0,0.8,3.05735
0.1,0.8,3.17698
0.2,0.8,3.28853
0.3,0.8,3.38547
0.4,0.8,3.4614
0.5,0.8,3.51168
0.6,0.8,3.53498
0.7,0.8,3.53413
0.8,0.8,3.51604
0.9,0.8,3.49069
1,0.8,3.46941
1.1,0.8,3.46307
1.2,0.8,3.48062
1.3,0.8,3.52822
1.4,0.8,3.6091
1.5,0.8,3.72387
1.6,0.8,3.87107
1.7,0.8,4.04769
1.8,0.8,4.24959
1.9,0.8,4.47171
2,0.8,4.70824
2.1,0.8,4.95268
2.2,0.8,5.19796
2.3,0.8,5.43663
2.4,0.8,5.66108
2.5,0.8,5.86381
2.6,0.8,6.03774
2.7,0.8,6.17651
2.8,0.8,6.27474
2.9,0.8,6.32824
3,0.8,6.33425
3.1,0.8,6.2915
3.2,0.8,6.20028
3.3,0.8,6.06243
3.4,0.8,5.88121
3.5,0.8,5.66117
3.6,0.8,5.40787
3.7,0.8,5.12769
3.8,0.8,4.82743
3.9,0.8,4.51413
4,0.8,4.19465
4.1,0.8,3.87552
4.2,0.8,3.56266
4.3,0.8,3.26121
4.4,0.8,2.97543
4.5,0.8,2.70864
4.6,0.8,2.4632
4.7,0.8,2.24057
4.8,0.8,2.04136
4.9,0.8,1.86545
5,0.8,1.7121
-5,0.9,1.02698
-4.9,0.9,1.03297
-4.8,0.9,1.03982
-4.7,0.9,1.04752
-4.6,0.9,1.05605
-4.5,0.9,1.06532
-4.4,0.9,1.07523
-4.3,0.9,1.08563
-4.2,0.9,1.09634
-4.1,0.9,1.10713
-4,0.9,1.11776
-3.9,0.9,1.12798
-3.8,0.9,1.13753
-3.7,0.9,1.1462
-3.6,0.9,1.15377
-3.5,0.9,1.16012
-3.4,0.9,1.16516
-3.3,0.9,1.1689
-3.2,0.9,1.17145
-3.1,0.9,1.17301
-3,0.9,1.1739
-2.9,0.9,1.17452
-2.8,0.9,1.1754
-2.7,0.9,1.17713
-2.6,0.9,1.18041
-2.5,0.9,1.18598
-2.4,0.9,1.19463
-2.3,0.9,1.20721
-2.2,0.9,1.22454
-2.1,0.9,1.24744
-2,0.9,1.2767
-1.9,0.9,1.31306
-1.8,0.9,1.35717
-1.7,0.9,1.40955
-1.6,0.9,1.47061
-1.5,0.9,1.54058
-1.4,0.9,1.6195
-1.3,0.9,1.70717
-1.2,0.9,1.80319
-1.1,0.9,1.90692
-1,0.9,2.01751
-0.9,0.9,2.13399
-0.8,0.9,2.25536
-0.7,0.9,2.38074
-0.6,0.9,2.50955
-0.5,0.9,2.64166
-0.4,0.9,2.77736
-0.3,0.9,2.91718
-0.2,0.9,3.06139
-0.1,0.9,3.20928
0,0.9,3.35833
0.1,0.9,3.50363
0.2,0.9,3.63791
0.3,0.9,3.7523
0.4,0.9,3.83805
0.5,0.9,3.88856
0.6,0.9,3.90137
0.7,0.9,3.87931
0.8,0.9,3.83045
0.9,0.9,3.76681
1,0.9,3.70222
1.1,0.9,3.65006
1.2,0.9,3.62141
1.3,0.9,3.62398
1.4,0.9,3.66192
1.5,0.9,3.73617
1.6,0.9,3.84515
1.7,0.9,3.98538
1.8,0.9,4.15201
1.9,0.9,4.33912
2,0.9,4.54002
2.1,0.9,4.74747
2.2,0.9,4.95395
2.3,0.9,5.15197
2.4,0.9,5.33444
2.5,0.9,5.49491
2.6,0.9,5.62777
2.7,0.9,5.7284
2.8,0.9,5.79315
2.9,0.9,5.81943
3,0.9,5.80565
3.1,0.9,5.75124
3.2,0.9,5.65671
3.3,0.9,5.52362
3.4,0.9,5.35458
3.5,0.9,5.15323
3.6,0.9,4.92407
3.7,0.9,4.67233
3.8,0.9,4.4037
3.9,0.9,4.12414
4,0.9,3.83953
4.1,0.9,3.55552
4.2,0.9,3.27725
4.3,0.9,3.00924
4.4,0.9,2.75522
4.5,0.9,2.51812
4.6,0.9,2.30001
4.7,0.9,2.10219
4.8,0.9,1.92519
4.9,0.9,1.76889
5,0.9,1.63265
-5,1,1.01836
-4.9,1,1.02244
-4.8,1,1.02711
-4.7,1,1.03235
-4.6,1,1.03815
-4.5,1,1.04447
-4.4,1,1.05122
-4.3,1,1.05832
-4.2,1,1.06562
-4.1,1,1.07299
-4,1,1.08027
-3.9,1,1.08729
-3.8,1,1.0939
-3.7,1,1.09993
-3.6,1,1.10529
-3.5,1,1.10989
-3.4,1,1.11372
-3.3,1,1.11683
-3.2,1,1.11933
-3.1,1,1.12144
-3,1,1.12345
-2.9,1,1.12575
-2.8,1,1.12882
-2.7,1,1.13323
-2.6,1,1.13963
-2.5,1,1.14875
-2.4,1,1.16137
-2.3,1,1.17833
-2.2,1,1.20051
-2.1,1,1.22879
-2,1,1.26405
-1.9,1,1.30711
-1.8,1,1.35876
-1.7,1,1.41966
-1.6,1,1.49034
-1.5,1,1.57115
-1.4,1,1.66221
-1.3,1,1.76342
-1.2,1,1.87436
-1.1,1,1.99439
-1,1,2.12258
-0.9,1,2.25787
-0.8,1,2.39916
-0.7,1,2.5455
-0.6,1,2.6963
-0.5,1,2.85154
-0.4,1,3.01167
-0.3,1,3.17744
-0.2,1,3.34922
-0.1,1,3.52607
0,1,3.7047
0.1,1,3.87877
